                  epoch,         train/box_loss,        train/pose_loss,        train/kobj_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(P),      metrics/recall(P),       metrics/mAP50(P),    metrics/mAP50-95(P),           val/box_loss,          val/pose_loss,          val/kobj_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     11,                 1.0988,                 3.7972,                0.24564,                0.85392,                 1.2471,                0.86247,                0.74144,                0.83961,                0.56647,                0.79818,                0.50985,                0.50495,                0.26242,                  1.319,                 4.6182,                 0.3472,                 1.1311,                  1.541,              0.0017624,              0.0017624,              0.0017624
                     12,                 1.0792,                 3.7923,                0.24355,                0.82328,                  1.233,                0.87616,                0.73188,                0.82303,                0.55793,                0.75942,                0.48892,                0.47296,                0.25271,                 1.3074,                 4.7412,                0.36262,                 1.1355,                 1.5292,               0.001736,               0.001736,               0.001736
                     13,                 1.0648,                 3.7352,                0.23851,                0.81045,                 1.2257,                0.87795,                 0.7734,                0.86135,                0.60097,                0.73848,                0.50369,                0.47914,                0.24721,                  1.192,                 4.5403,                0.33443,                 1.0441,                 1.4368,              0.0017096,              0.0017096,              0.0017096
                     14,                  1.065,                 3.7463,                0.24331,                0.80977,                 1.2255,                0.89062,                0.75862,                0.86431,                 0.5997,                0.72429,                0.49877,                0.45524,                0.23343,                 1.2263,                 4.6038,                 0.3487,                 1.0307,                 1.4208,              0.0016832,              0.0016832,              0.0016832
                     15,                 1.0303,                 3.6485,                0.23683,                0.78285,                 1.2051,                0.87341,                0.76475,                0.86316,                0.60343,                0.72701,                0.49877,                0.45769,                0.24184,                 1.2097,                 4.6001,                0.32854,                 1.0353,                 1.4508,              0.0016568,              0.0016568,              0.0016568
                     16,                 1.0398,                 3.6184,                0.23519,                0.80159,                 1.2193,                0.89033,                0.76986,                 0.8669,                0.59842,                0.71247,                 0.4766,                0.44884,                0.24958,                 1.2282,                 4.7329,                0.32942,                 1.0434,                 1.4522,              0.0016304,              0.0016304,              0.0016304
                     17,                 1.0228,                 3.6495,                0.23939,                0.79429,                 1.2111,                0.91516,                0.75724,                0.86655,                0.60431,                0.71407,                0.50862,                0.46029,                0.24746,                 1.2313,                 4.5862,                0.31884,                0.99083,                 1.4805,               0.001604,               0.001604,               0.001604
                     18,                 1.0085,                 3.5119,                0.23306,                0.76423,                 1.1952,                0.91839,                0.75493,                0.86827,                0.61061,                0.71591,                0.48768,                 0.4475,                0.24229,                  1.161,                  4.587,                0.31953,                0.99152,                 1.3882,              0.0015776,              0.0015776,              0.0015776
                     19,                 1.0034,                 3.4962,                 0.2332,                0.76315,                 1.1973,                0.91804,                0.77253,                0.87551,                0.60817,                0.76033,                0.53202,                0.51526,                 0.2716,                 1.2017,                 4.3568,                0.30323,                  1.001,                 1.4477,              0.0015512,              0.0015512,              0.0015512
                     20,                0.98175,                 3.4135,                 0.2233,                0.73987,                 1.1783,                0.92225,                0.77428,                0.86929,                 0.6125,                0.63029,                0.44581,                 0.3749,                0.21828,                 1.2044,                 4.8891,                0.34001,                0.96993,                 1.4482,              0.0015248,              0.0015248,              0.0015248
                     21,                0.99643,                 3.4308,                 0.2278,                0.74793,                 1.1846,                0.89556,                0.79203,                0.88295,                0.62502,                0.69058,                0.47291,                 0.4242,                0.25008,                 1.1599,                 4.7182,                0.30739,                0.92109,                 1.3865,              0.0014984,              0.0014984,              0.0014984
                     22,                0.98382,                  3.374,                 0.2267,                0.74198,                 1.1815,                0.91324,                0.78941,                0.87639,                0.61473,                0.71557,                0.54064,                0.50667,                0.28432,                 1.1988,                 4.2828,                0.30236,                0.96096,                  1.418,               0.001472,               0.001472,               0.001472
                     23,                0.97794,                 3.3957,                0.22682,                0.73794,                  1.187,                0.90978,                0.79475,                0.87759,                0.62654,                0.69896,                0.50739,                0.47006,                0.27428,                 1.1474,                 4.5355,                0.29926,                0.92385,                 1.4098,              0.0014456,              0.0014456,              0.0014456
                     24,                 0.9653,                 3.3887,                0.22769,                 0.7222,                 1.1769,                0.92087,                0.78695,                0.88117,                0.62778,                0.62745,                0.47167,                0.39545,                0.23654,                 1.1608,                 4.6332,                0.29736,                0.91595,                 1.3949,              0.0014192,              0.0014192,              0.0014192
                     25,                0.95415,                 3.3607,                0.22413,                0.70613,                 1.1676,                 0.9053,                0.78941,                0.87737,                0.61845,                0.68103,                0.50748,                0.45731,                0.24507,                 1.1523,                 4.4881,                0.30228,                0.92562,                 1.3971,              0.0013928,              0.0013928,              0.0013928
                     26,                0.94988,                 3.3592,                0.22368,                0.70994,                 1.1704,                0.91351,                0.79344,                0.88161,                0.63449,                0.73999,                0.54557,                0.49071,                0.26121,                 1.1142,                 4.1772,                0.31194,                0.89091,                 1.3797,              0.0013664,              0.0013664,              0.0013664
                     27,                0.94428,                 3.2173,                0.22009,                0.70304,                 1.1642,                0.89341,                 0.7968,                0.87839,                0.62482,                0.70318,                0.47264,                 0.4364,                0.25706,                 1.1483,                 4.6242,                0.29743,                0.90866,                 1.3857,                0.00134,                0.00134,                0.00134
                     28,                0.92592,                 3.1802,                0.21996,                 0.6728,                 1.1529,                0.87157,                0.82742,                0.88442,                0.64155,                0.65188,                0.50985,                0.40959,                0.23331,                 1.0971,                 4.3895,                0.30798,                0.87895,                 1.3581,              0.0013136,              0.0013136,              0.0013136
                     29,                0.94109,                 3.2107,                0.22083,                0.70596,                 1.1625,                0.90605,                0.79571,                0.87563,                0.62729,                0.69876,                0.50849,                0.45301,                0.25731,                   1.14,                 4.4432,                0.29855,                0.93677,                 1.3993,              0.0012872,              0.0012872,              0.0012872
                     30,                0.92604,                 3.1778,                0.21717,                0.69054,                 1.1563,                0.90551,                0.80296,                0.90187,                0.64979,                0.70178,                0.53941,                0.46661,                0.24348,                 1.0987,                 4.2757,                0.29929,                0.84128,                 1.3558,              0.0012608,              0.0012608,              0.0012608
                     31,                0.90924,                 3.1512,                0.21832,                0.67817,                  1.146,                0.92648,                0.80049,                0.89712,                0.63643,                0.75041,                0.55541,                0.52556,                  0.293,                 1.1155,                 4.1406,                0.29226,                0.84446,                 1.3471,              0.0012344,              0.0012344,              0.0012344
                     32,                0.91366,                 3.1515,                0.21541,                0.67112,                 1.1424,                 0.9161,                0.82031,                0.89458,                0.64071,                0.70005,                0.52217,                 0.4637,                0.25398,                 1.1081,                  4.409,                0.29497,                0.84568,                 1.3558,               0.001208,               0.001208,               0.001208
                     33,                0.90939,                 3.0715,                0.20659,                0.66126,                 1.1354,                0.89881,                0.82038,                0.89582,                0.64722,                0.73665,                0.52586,                0.49522,                0.28767,                 1.0875,                 4.2088,                0.28827,                0.83352,                  1.341,              0.0011816,              0.0011816,              0.0011816
                     34,                0.90264,                  3.057,                0.21312,                0.66456,                 1.1401,                 0.9276,                0.79926,                0.89997,                0.65796,                0.71797,                0.55049,                0.49816,                0.28396,                  1.057,                 4.1673,                0.29083,                0.80394,                  1.324,              0.0011552,              0.0011552,              0.0011552
                     35,                0.90873,                 3.0394,                0.21168,                0.67675,                 1.1381,                0.89553,                0.82759,                0.89816,                0.65674,                 0.7001,                0.51847,                0.46795,                0.27718,                 1.0741,                 4.3335,                0.28727,                0.81332,                 1.3293,              0.0011288,              0.0011288,              0.0011288
                     36,                0.90219,                 3.0701,                0.21123,                0.66701,                  1.148,                0.92138,                 0.8165,                0.89779,                0.65292,                0.68943,                0.54187,                 0.5065,                0.29379,                 1.0697,                   4.13,                 0.2941,                0.81247,                 1.3347,              0.0011024,              0.0011024,              0.0011024
                     37,                0.88354,                 3.0097,                0.20867,                0.65613,                 1.1311,                0.90761,                0.82389,                0.89812,                0.66121,                0.77144,                0.56281,                0.54456,                0.30606,                  1.055,                 4.0442,                0.29464,                0.81894,                 1.3174,               0.001076,               0.001076,               0.001076
                     38,                0.87833,                 2.9437,                0.20812,                0.63853,                 1.1249,                 0.9036,                0.83744,                0.90844,                0.65711,                0.71408,                0.52956,                0.45704,                0.26694,                 1.0771,                 4.2438,                0.29543,                0.79418,                 1.3229,              0.0010496,              0.0010496,              0.0010496
                     39,                0.87813,                 2.9899,                0.20713,                0.64882,                  1.127,                 0.9347,                0.77463,                0.89094,                0.65708,                0.76416,                0.57389,                0.54755,                 0.3142,                 1.0536,                 4.0079,                0.28638,                0.83726,                 1.3165,              0.0010232,              0.0010232,              0.0010232
                     40,                0.86903,                 2.9205,                0.21024,                 0.6352,                 1.1278,                0.89637,                0.82759,                0.90107,                0.65758,                0.69497,                0.53818,                0.48002,                0.29098,                 1.0551,                 4.1473,                0.29185,                0.81279,                 1.3011,              0.0009968,              0.0009968,              0.0009968
                     41,                0.87527,                 2.8893,                0.20611,                0.63355,                 1.1327,                0.92021,                0.83005,                 0.9023,                0.65882,                 0.7513,                0.58783,                0.53461,                 0.3027,                 1.0718,                 3.8135,                0.29158,                0.80009,                 1.3356,              0.0009704,              0.0009704,              0.0009704
                     42,                0.87695,                 2.9019,                0.20632,                0.64393,                 1.1314,                0.92294,                0.82143,                0.91449,                0.67097,                0.66625,                0.51478,                0.46305,                0.27835,                 1.0484,                 4.4035,                0.28711,                0.78124,                 1.3066,               0.000944,               0.000944,               0.000944
                     43,                0.84632,                 2.8029,                0.20333,                0.62515,                 1.1096,                0.92187,                0.81773,                0.90813,                   0.67,                0.74527,                0.54433,                0.53086,                0.31237,                 1.0285,                 4.0435,                0.27403,                0.78185,                 1.3102,              0.0009176,              0.0009176,              0.0009176
                     44,                  0.858,                 2.8108,                0.20132,                0.62374,                 1.1176,                0.92947,                0.82512,                0.91535,                 0.6717,                0.62376,                0.46798,                0.39166,                0.25129,                 1.0401,                 4.7498,                0.28916,                0.75332,                 1.3042,              0.0008912,              0.0008912,              0.0008912
                     45,                0.85184,                 2.7414,                0.20181,                0.62063,                 1.1143,                0.90245,                0.83744,                0.91159,                0.66518,                0.69622,                0.53079,                0.45092,                0.26271,                 1.0385,                  4.298,                0.28061,                0.77324,                 1.3069,              0.0008648,              0.0008648,              0.0008648
                     46,                0.85009,                 2.7951,                0.20052,                0.62141,                 1.1141,                0.89164,                0.84236,                0.90697,                0.66778,                0.75956,                0.56411,                0.53555,                0.32755,                  1.028,                 3.9268,                0.27766,                0.77548,                 1.2997,              0.0008384,              0.0008384,              0.0008384
                     47,                  0.831,                 2.7914,                0.19996,                0.61209,                 1.1038,                0.94465,                0.82266,                0.91428,                0.66992,                0.71003,                0.55049,                0.49171,                0.28833,                 1.0466,                 4.2443,                0.28111,                0.74986,                 1.3018,               0.000812,               0.000812,               0.000812
                     48,                0.83841,                 2.7838,                0.20229,                0.60902,                  1.105,                0.93784,                0.81404,                0.91114,                0.67111,                0.72511,                0.55226,                0.50561,                0.29688,                 1.0278,                 4.2201,                0.28714,                0.75336,                 1.2967,              0.0007856,              0.0007856,              0.0007856
                     49,                0.82137,                 2.7353,                0.20076,                0.60501,                  1.105,                 0.9222,                0.83621,                 0.9077,                0.66872,                0.71308,                0.54926,                0.50027,                0.28997,                 1.0042,                 4.2315,                0.28556,                 0.7708,                 1.2711,              0.0007592,              0.0007592,              0.0007592
                     50,                0.81938,                 2.6882,                0.19823,                0.59076,                 1.0944,                0.93007,                0.81902,                0.90903,                0.67777,                0.72761,                0.56527,                0.51629,                0.32172,                0.99525,                 3.9729,                0.27624,                0.75217,                 1.2696,              0.0007328,              0.0007328,              0.0007328
                     51,                0.82063,                 2.6599,                0.19658,                0.59423,                 1.0895,                0.90786,                0.83744,                0.90928,                0.68398,                0.77317,                0.59236,                0.57217,                0.34955,                 1.0063,                 3.7625,                0.27682,                0.74595,                 1.2687,              0.0007064,              0.0007064,              0.0007064
                     52,                0.80355,                 2.6363,                0.19533,                0.58014,                 1.0919,                0.93619,                0.83251,                0.91696,                0.69227,                0.70946,                0.54431,                0.48121,                0.28427,                0.97439,                 4.3015,                0.27977,                0.72301,                 1.2528,                0.00068,                0.00068,                0.00068
                     53,                0.79647,                 2.6635,                 0.1973,                0.58231,                 1.0907,                0.92218,                0.83867,                0.91845,                0.68417,                 0.7492,                0.56281,                0.53003,                0.32696,                 1.0037,                 4.0533,                0.28418,                 0.7176,                 1.2833,              0.0006536,              0.0006536,              0.0006536
                     54,                0.80235,                 2.5997,                 0.1964,                0.57999,                 1.0874,                0.90223,                0.85231,                 0.9175,                0.68176,                0.67669,                0.53818,                0.46713,                0.28287,                 0.9922,                 4.3301,                0.27904,                0.73336,                 1.2657,              0.0006272,              0.0006272,              0.0006272
                     55,                0.80466,                 2.6237,                0.19959,                0.58938,                   1.09,                0.90806,                0.82712,                0.90858,                0.68506,                0.68449,                0.52463,                0.46917,                0.29555,                0.97741,                  4.181,                0.27373,                0.73862,                 1.2476,              0.0006008,              0.0006008,              0.0006008
                     56,                0.79442,                 2.5637,                0.19774,                0.57857,                 1.0841,                0.91271,                0.84983,                0.91488,                0.68149,                0.75363,                0.58391,                0.55273,                  0.334,                 0.9721,                 3.8744,                0.27848,                0.72639,                 1.2691,              0.0005744,              0.0005744,              0.0005744
                     57,                0.78698,                 2.5511,                0.20071,                0.57669,                 1.0826,                0.94292,                0.81369,                0.91443,                0.68337,                0.71461,                0.57143,                0.49927,                0.29818,                0.96716,                 4.0838,                0.26881,                0.72439,                 1.2512,               0.000548,               0.000548,               0.000548
                     58,                0.76781,                 2.5034,                0.18867,                 0.5518,                 1.0675,                0.92072,                0.84389,                0.91649,                0.68884,                0.67311,                0.53448,                0.43969,                0.27103,                0.97764,                 4.2688,                0.27835,                 0.7124,                 1.2572,              0.0005216,              0.0005216,              0.0005216
                     59,                0.77957,                 2.5052,                0.19037,                0.56436,                 1.0797,                 0.9489,                0.82389,                0.91704,                0.68519,                0.70709,                0.55892,                0.50267,                0.31168,                0.97695,                 3.9844,                 0.2739,                0.72759,                  1.258,              0.0004952,              0.0004952,              0.0004952
                     60,                 0.7655,                 2.4707,                0.18911,                0.55585,                 1.0663,                 0.9355,                0.82389,                0.91139,                0.69466,                0.68591,                0.53571,                0.46827,                 0.2945,                0.95144,                 4.3039,                0.27462,                0.71852,                 1.2433,              0.0004688,              0.0004688,              0.0004688
                     61,                0.76491,                 2.4771,                0.19135,                0.56357,                 1.0715,                0.93598,                0.82822,                0.91688,                0.69122,                0.72361,                0.57266,                0.51823,                0.31237,                0.94895,                 4.0689,                0.27664,                0.72675,                 1.2382,              0.0004424,              0.0004424,              0.0004424
                     62,                0.75599,                 2.4146,                0.18649,                0.54563,                 1.0622,                0.90329,                0.85122,                0.92086,                0.69275,                0.70453,                0.54803,                0.48816,                0.30615,                0.96973,                  4.149,                0.27154,                0.72103,                 1.2467,               0.000416,               0.000416,               0.000416
                     63,                0.76026,                 2.4202,                0.18744,                0.54915,                 1.0654,                0.93368,                 0.8322,                0.91619,                0.69797,                0.68622,                0.54404,                0.45351,                  0.289,                0.95036,                 4.3907,                   0.28,                0.70061,                 1.2404,              0.0003896,              0.0003896,              0.0003896
                     64,                0.75381,                  2.419,                0.19124,                0.54899,                 1.0594,                0.93866,                 0.8399,                0.91991,                0.69098,                0.64501,                0.50572,                 0.4279,                0.28426,                0.96023,                 4.5892,                0.27792,                0.70123,                 1.2551,              0.0003632,              0.0003632,              0.0003632
                     65,                0.74109,                 2.3938,                0.18828,                0.53465,                 1.0583,                0.93952,                0.84177,                0.91948,                0.69532,                0.71161,                0.54926,                0.48543,                0.30832,                0.95933,                 4.1469,                0.27925,                 0.6948,                 1.2421,              0.0003368,              0.0003368,              0.0003368
                     66,                0.70294,                 2.1751,                0.14534,                0.46369,                 1.0355,                0.92631,                0.83601,                0.91606,                0.69358,                0.68036,                0.55788,                0.49669,                0.30674,                0.97193,                 4.1741,                0.27267,                0.70485,                 1.2637,              0.0003104,              0.0003104,              0.0003104
                     67,                0.68164,                 2.1137,                0.14214,                0.43834,                 1.0245,                0.93136,                0.82759,                0.91806,                0.69696,                0.68871,                0.54221,                0.48593,                0.31514,                0.97405,                 4.2704,                0.26735,                0.69959,                 1.2629,               0.000284,               0.000284,               0.000284
                     68,                0.66461,                 2.0627,                0.14159,                0.43439,                  1.013,                 0.9351,                0.83402,                0.91257,                0.69009,                0.71912,                0.58005,                 0.5117,                0.32074,                0.96542,                  3.988,                0.26982,                0.70512,                  1.256,              0.0002576,              0.0002576,              0.0002576
                     69,                0.66148,                 2.0525,                0.14401,                0.43186,                 1.0135,                0.94057,                 0.8399,                 0.9174,                 0.6938,                0.74282,                0.59975,                0.54972,                0.33451,                0.96875,                 3.7752,                 0.2689,                0.70771,                 1.2482,              0.0002312,              0.0002312,              0.0002312
                     70,                0.64886,                  2.012,                0.13819,                0.41763,                 1.0022,                0.94426,                0.84483,                0.92068,                0.69449,                0.71078,                0.58374,                0.52029,                0.32637,                0.96638,                 3.9329,                0.26893,                0.69422,                 1.2592,              0.0002048,              0.0002048,              0.0002048
                     71,                0.64397,                 2.0208,                0.13861,                0.41779,                 1.0065,                0.93082,                0.84729,                0.91893,                0.70041,                0.70133,                0.56773,                0.49378,                0.31905,                0.95797,                 4.0708,                0.26826,                0.68536,                 1.2547,              0.0001784,              0.0001784,              0.0001784
                     72,                0.63442,                 1.9765,                0.13863,                0.41122,                0.99922,                 0.9383,                0.84283,                0.92108,                0.69973,                0.69353,                0.57759,                0.50084,                 0.3238,                0.95642,                 3.8861,                 0.2674,                0.68016,                 1.2558,               0.000152,               0.000152,               0.000152
                     73,                0.63595,                 1.9504,                0.13687,                0.41691,                 1.0044,                0.94299,                0.83514,                 0.9192,                0.69714,                0.70947,                0.57143,                0.51065,                0.32647,                0.94881,                 3.9267,                0.26469,                0.67702,                 1.2542,              0.0001256,              0.0001256,              0.0001256
                     74,                0.62191,                 1.9138,                0.13614,                 0.4021,                0.99554,                0.96538,                 0.8243,                0.91815,                0.70168,                0.68623,                0.56292,                0.48421,                0.31378,                0.93947,                 3.9979,                0.26789,                0.67798,                 1.2425,               9.92e-05,               9.92e-05,               9.92e-05
                     75,                0.62039,                 1.9074,                0.13525,                0.40153,                0.99303,                0.94228,                0.84447,                0.92154,                0.70306,                0.70636,                0.56897,                0.50409,                0.32455,                0.94186,                 3.9451,                0.26565,                 0.6732,                 1.2482,               7.28e-05,               7.28e-05,               7.28e-05
